Activity,HeartRate
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,92.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,91.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,90.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,84.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,85.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,89.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,88.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,87.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
17,86.0
